"First things first.  Windows Starter is crap!  If you are new to Windows, it might be great for occasional use.  But for anyone that wants to use this computer as a computer (and not an appliance), then an upgrade is highly recommended.  It's $80 to upgrade to Windows Home Premium.  Maybe cheaper if you are a shady person.  Ubuntu is free, and works perfect on this netbook as is (even when running off of an SD card). But since I'm using Windows 7 Ultimate on mine, that is what my review will be based around.  First off, after having this netbook for awhile now, I see no reason to upgrade the RAM.  If you want to upgrade to","['Windows 7 Home Premium', 'Windows 7 Ultimate']",0,Positive,0.6264754220827731
review_body,review_topics,review_votes,sentiment,review_helpfulness
"December 16, 2009",['N/A'],0,Negative,0.37500000000000006
"February 10, 2010",['good gaming laptop'],0,Negative,0.37500000000000006
"November 10, 2013",['United States'],0,Negative,0.37500000000000006
"March 27, 2010",['2010'],0,Negative,0.4000000000000001
"May 25, 2010",[],0,Negative,0.37500000000000006
"April 23, 2010",['reviewed in United States'],0,Negative,0.37500000000000006
"November 8, 2011",[],0,Negative,0.37500000000000006
"March 8, 2010",['none'],0,Negative,0.37500000000000006
"January 21, 2010",[],0,Negative,0.37500000000000006
"February 28, 2010",['2010'],0,Negative,0.4000000000000001
review_body,review_topics,review_votes,sentiment,review_helpfulness
the battery lasts forever.  It has both XP and Windows 7...thought I would need XP but I never use it.  Nice keyboard and they seem to have good support.  I like it.,"['Asus', 'battery life', 'Windows 7']",0,Positive,0.6249250000000001
get the material on time. Get the job done professionally and solve the problem in the right amount of time. No complain at all. Keep the good work. I will do the business with you any time again and again.,"['good timing', 'professional work', 'no complaints', 'good work', 'continuous transaction']",0,Negative,0.29952500000000004
review_body,review_topics,review_votes,sentiment,review_helpfulness
"I am writing this review because I was agonizing over buying this and I couldn't find any reviews on it, which usually is not a good thing. It's been about two weeks of heavy use and I plan on updating this as time goes on. First, I searched for about two months and considered  every conceivable configuration of laptop trying to find what I wanted. I concluded I wanted a light 12.1 inch laptop with an optical drive that had decent speed and battery life. I was fairly certain that configuration didn't exist and was about to buy the ul30 without the optical drive, when I stumbled on this bad boy. Pros: SIZE!! I really think this is the perfect size form factor for anyone who has to carry a computer on a daily basis; not so thin I am afraid I will snap it in half but not so think and heavy I break my arm carrying it to work (my old laptop was 6 lbs and this one is 4, soooo much better). It's about the size of two or three magazines stacked on top of each other. It slips right in my briefcase and I hardly notice it.  The screen size is actually more than big enough, I absolutely love the size of this thing. ASUS backing their product - ASUS offers a free 2 full years of warranty on this product plus a free year of accidental damage coverage. To buy this for an apple costs $200 at least. I know they're good for it because they offered to fix my computer when I had an issue (see support) Light up keyboard - this wasn't even on my radar but now that I have it it's probably my favorite feature. It just looks good. I can type with ease at night while I'm watching TV or any dim light situation. You might think you wouldn't use it but I was surprised by how convenient it is. Also, when it's bright it automatically shuts itself off to save battery. I read a lot about this 'keyboard flex' issue.  I now see what people were talking about. There is a liner/spacer cutout which lays between the keys","['ASUS', 'ul30', 'weight', 'battery', 'screen size', 'light up keyboard', 'keyboard flex', 'warranty']",0,Positive,0.6923329367846741
"I waited so long to buy me a new laptop, I searched and read a lot of reviews on the internet. Until I finally found this new laptop. It is so new, that not everyone is selling it. I tried to find out more about it, but was out of luck, maybe because it was so new. I decided to buy this laptop because it's size was perfect for me, I travel a lot and I needed something that I could easily carry. I am impressed with this computer. I've owned Sonys,Hps. and none can compare to this one. If you are looking for something this size and with all the bells and whistles out there, then this is the best you can buy. You won't regret it.","['Sonys', 'Hps', 'laptop']",0,Positive,0.6651860449543536
This has been the best laptop I have ever owned. I have owned 5. It is everything it is said to be. I am completely satisfied. Dr. Richard M. Hays,['best laptop ever owned'],0,Positive,0.57675
"Out of the box battery would not charge, tried new battery and AC charger still nothing. Asus customer help/service is a joke, they told me since I upgraded the laptops hard drive, it voided the warranty!","['Asus customer help', 'battery life', 'hard drive']",0,Negative,0.49285000000000007
review_body,review_topics,review_votes,sentiment,review_helpfulness
ASUS has provided a superb product.  It has all the bells and whistles and supports about 8 hours on battery with graphics running.  Only issue is Elan touch mouse pad at bottom.  I think most people will change the settings such that it is turned off when a wireless mouse is attached.  The Touch pad indicator is very sensitive and your shirtsleeve will slide it off somewhere.  The 64 bit ran seamlessly and with MS Office 2010 you have it all.,"['Asus Touch mouse', 'bells and whistles', 'Mouse Pad', 'MS Office 2010']",0,Positive,0.6309963099630996
"I did a LOT of research on this notebook.  This Asus is everything it is supposed to be.  It's very fast, screen looks great, HD video looks great, the speakers sound great.  The keyboard is big and quiet.  I'm getting like 10 hours on the battery.  Multi tasking is great, you can burn a cd and do other stuff at the same time with no issues.",['Asus notebook'],0,Positive,0.614125
"I live in the uk but bought this on a visit to the US.  This laptop is fantastic, startup is so quick with the ssd it is a pleasure to use.  The screen and keyboard are fine. There dont seem to be many laptops with ssd available in the marketplace, i just do not understand that.  This is the way to go.  Carry heavy duty storage separately. I love it.  Laptops with spinning disk drives literally waste a lot of people's lives.","['ssd', 'startup', 'spinning disk drives']",0,Positive,0.6548153261995168
"This laptop is slick.  I purchased this to replace a failing four year old Macbook.  With a battery life of around eleven hours in a low power mode, the laptop is ultra-portable.  Kicking into a higher performance mode takes a few seconds and leaves you with a little under half of the maximum battery life.  The touchpad is a bit unconventional and I'm still getting used to it.  It is completely level with the surface of the laptop and I have found my fingers like to wander off the edges of the usable area.  The instant-on splashtop was a nice surprise.  I wasn't even aware of the functionality when I purchased the computer.  The applications are very basic and the music player rates pretty low on the intuitive features list but it does play music after you have your playlists set up.  Though it is fairly big, it's just as thin and lightweight. I don't plan to do any serious gaming on the computer, but I do play EVE.  It ran quite well with the G210M on.  I have only had this product for about a day but so far I'm very happy with it.","['battery life', '11 hours', 'low power mode', 'ultra-portable', 'performance mode', 'touchpad', 'unconventional', 'instant-on splashtop', 'EV']",0,Positive,0.7085511104202693
review_body,review_topics,review_votes,sentiment,review_helpfulness
"This notebook computer has fast start-up and processing as well as a large screen--useful with certain e-mail systems, excel, etc. though not much with Word.  The only problem I have with it is with the keyboard.  Maybe I'll get used to it, but I find it's a bit hard to touch type because you really have to press hard on the keys.  Also, the touch pad is large & positioned so that I'm touching it inadvertently--messing up my position in the document I'm typing--esp. with Word.  Hopefully, it's just different from what I'm used to and I'll get used to it, but right now it's annoying.","['fast start-up', 'large screen', 'e-mail systems', 'excel', 'Word', 'hard to touch type', 'large touch pad']",0,Negative,0.5532250000000001
review_body,review_topics,review_votes,sentiment,review_helpfulness
"I sold my Apple MacBook Pro for an ASUS U80A from Staples. They had a sale. Got it because of the price, but will buy one in the future even if it's not on sale. Great laptop, boots up fast, great touchpad features like the Apple. It's about half the price of Apple. The keyboard is the same. My son loves the keyboard. I love the fact that I can press a few buttons and it's back to the first day. I set the computer to Chinese, then wanted to change back to English. After reading the small manual, I press a few keys and it went back to the beginning. I didn't need a recovery disc or Windows 7 disc because I think ASUS has it built in. Totally 100% happy so far. I usually don't give 100% on anything. P.S. U80V I think is the same as U80A","['Asus U80A', 'Apple MacBook Pro', 'keyboard']",0,Positive,0.6570958302852963
"Great laptop....looots of pluses...only real minus for me is the glossy black sheel that is fingerprint magnet...and the touchpad takes some getting used to.  I like the touchpad now that i know how to do one/two fingers, etc...but it's more high tech than most standard pads.....so, so far..so good.","['laptop', 'glossy', 'fingerprint magnet', 'touchpad', 'single/two fingers']",0,Positive,0.6566169905913055
"Great product. It actually works as expected! Unlike those HP laptops :| Light weight, battery life very good. Sleek, speedy. Great backlit keyboard. It is a fingerprint magnet. Wide screen monitor is nice and bright, however I still miss the extra inch or so on the older non wide style monitors (of other laptops) - not ASUS fault though. No problems with Photoshop. Oh yeah and don't forget the great warranty.","['HP laptops', 'light weight', 'battery life', 'backlit keyboard', 'fingerprint magnet', 'wide screen monitor', 'Photoshop', 'good warranty']",0,Positive,0.6755634381623913
"I give only 3 stars to this laptop because it uses a cheap processor. The Intel T6600 processor costs less, which is why laptops with this type of CPU cost less, but that is at the expense of some pretty important features. The biggest problem is that this laptop's CPU does not support Hardware Assisted Virtualization (VT). This means you cant use the XP mode offered by Windows 7 Ultimate. You cant run VM's on the majority of Virtualization products (VMWARE, VirtualPC). There is a workaround for XP mode by using VMLite, but this is the single biggest weak point of this laptop. Otherwise I find it ok. Returning this laptop for lack of VT means Amazon will charge their usual 15% restocking fee and its not worth that. My advise is that if you are a serious user who likes advanced features, look around for a laptop with a better processor. If you are looking for a cheap system with reasonable specs then choose this. You will never be able to enjoy Win 7 Ultimate (with all its features) on this laptop. Caveat Emptor.","['Intel T6600 processor', 'important features', 'XP mode', 'virtualization products', 'VMWARE', 'VirtualPC', 'VMLite']",0,Positive,0.6768355739400207
"Very good value considering features and price. Was looking for a notebook with 13.3in screen and CD/DVD Player. Couldn't find anything 13.3in with CD/DVD player at reasonable price but at 14in the Asus comes pretty close. Has bluetooth, HDMI, Wireless a/b/g/n and 2.2GHZ cpu, lighted keyboard and multitouch touchpad, all good to have besides the usual base feature set. Appears too glossy for me and certainly a fingerprint magnet. The mousepad could have been better designed. It's a little bit too small and the clicker feels awkward, but I guess I might get used to it soon. The screen looks very good but the default setup was a little too bright so I adjusted it down a little. Runs pretty cool and reasonably quiet. Compared side by side with a Sony VGN-SR390 13.3in and I liked the looks of the Sony better. But the U80V is about 500.00 cheaper and the Sony's keyboard is not lighted. I choose the ASUS for features and value but honestly my heart was with the Sony. :-) Even though advertised as thin, the ASUS is not that thin at about 1.3 in, but comfortable to sit on my laptop and type while watching TV. Overall, great value!","['Asus U80V', '13.3in screen', 'CD/DVD player', 'bluetooth', 'HDMI', '2.2GHZ cpu', 'lighted keyboard', 'multitouch touchpad', 'fingerprint magnet', 'awkward mouse']",0,Positive,0.6936649920352899
"For the past few months, I was looking to replace my old Acer laptop with a new one. I was attracted by ASUS because of their Global Two year warranty and One Year accidental damage. I was looking for a laptop that offers - Decent Battery Life - Is under 5 lbs - 14 inch screen which I think is ideal for desktop replacement at home and also easy to carry around - Backlit Keyboard - Dedicated Graphics. I tried two similar laptops but now finally decided to stay with this U80V-B2. The other laptop that were on my list were Toshiba E205 and ASUS UL80. Toshiba E205 -  I first tried New TOshiba E205 which is recently launched at BestBuy. ALthough E205 has backlit keyboard, slot loading DVD drive and the new Core- i5 processor, I decided to return that beacause- It would get quite warm on the keyboard and touchpad which is rare among ASUS laptops that I have tried. The palm rest of E205 was kinda small and uncomfortable. IT was also not as snappy as I expected although it featured new Core-i5 processor. ASUS UL80- Although the UL80 has a slim profile with brushed Aluminium lid, featured a Core 2 DUO processor, has rated 8 hrs real life battery life, I missed a backlit keyboard and Bluetooth. The ULV processor was not smooth for some heavy multitasking and the touch pad was a disaster. Finally I decided that U80V-B2, which is infact a older model than UL80, would best suit my needs at least based on its specification. When I saw its price came down to $ 699 at amazon, I decided to buy it and got it just yesterday. So far I am pretty much impressed with it for the value i paid for it. The touch pad is a breeze to use, although its located more towards the right and not in center. The multi-touch features work great. The back-lit keayboard is also awesome since you can adjust the brightness. It has bluetooth so that I have been able to syncronize my cell-phone and use my bluetooth wireless mouse. The laptop remains super cool after a prolong use also and is very quiet. I have been able to get 5 hours battery life on Battery saving mode which is not bad for a 6-cell battery. Overall, its the most efficiently made laptop i have ever tried. You can find more expensive laptops out there, but this laptop gives you back the every penny you invested with features no other laptop gives at that price. Good Job ASUS !","['ASUS U80V-B2', 'Toshiba E205', 'ASUS UL80', 'Brushed Aluminium lid', 'Core 2 DUO processor', 'ULV processor', 'touch pad']",0,Positive,0.6996696366002603
"I have been looking for a laptop since last summer (yes almost a year) just can't find one that can make me willing to take my money out. For the laptop, I would like it looks cool yet powerful, light and slim with descent battery hours  and sturdy. And can't be too expensive...And now this is the one for me! I really love it!! Top lid  : Beautiful black and looks pretty expensive. Sometimes you can see blue glitters hidden in the top lid.I was scared the blue glitter will make the laptop looks cheap, but actually you can only see it from specific angle. Overall, it's sleek black just like an elegant piano. Screen  : Sharp and Bright!Glossy frame make it looks even more fancier. Wide, comfortable size. Size  : Compared with most of 14' laptop","['sturdy', 'expensive', 'black', 'elegant', 'sharp', 'bright', 'glossy', 'wide', 'comfortable', ""14' laptop""]",0,Positive,0.7101449275362319
review_body,review_topics,review_votes,sentiment,review_helpfulness
"Laptop looks great, very thin and light.  So far, it also works well: 4gb RAM is pretty fast, graphics and sound quality are good, loving the chiclet keyboard.  The only thing that could be better is the mouse pad, right click is a little hard to use, but it doesn't take long to get used to it.  Also, the battery life seems a little short, only about 3-4 hrs, but I have yet to fully test that.  Overall, I'm very happy that I got this laptop!","['4gb RAM', 'mouse pad', 'battery life']",0,Positive,0.6467096895755806
"I own both the UL30A-A2 and the UX30-A1.  The UX is MUCH lighter than the UL and look so much better.  Since all the ports are hidden, the laptop has a very clean look.  What i love most about the UX is that the screen is flushed making it look very elegant.  The screen brightness is the same as the UL.  The UX is also thinner.  Battery life is ok, not as great as on the UL but i don't mind since i bought this mainly because of the exterior.  The brushed aluminum makes the laptop feels so much more expensive than it really is.  One other thing, the hard drive and battery are not removable.  They have been sealed by Asus so if having a removable battery is important to you, you should look at other models.","['UX30-A1', 'UL30A-A2', 'ports hidden', 'brushed aluminum', 'removable battery']",0,Positive,0.6452810556435784
"Simple personal feeling about this Asus UX30 The Good side 1. Good CPU speed, I'm a student using the laptop mainly for homework/study/web/movies/youtube. It's not a lighting speed one but I'm totally happy with it's performance --- no lag! I think the 4GB ram definitely help. 2. Super thin and sleek outlook and excellent built quality. Asus built the laptop with brushed aluminum on the top and high-end plastic on the bottom, which make it feels like you are holding a $1xxx latop :D, 3. Surprise how light the latop is, I can spin it with my finger! no kidding~ Also the power adapter is the smallest I've ever seen, the adapter is about the length of a lighter and 3 times of it's size and super light as well. 4. Crispy screen playing 1080p video smoothly, No problem using HDMI output on 56inches TV. 5. I think a lot of people would concern about the battery life, well, I can honestly tell you it's really not that bad, for normal web browsing it can last 4.5hrs using the battery saving mode, and don't be scared by hearing battery saving equal to low performance, in fact I just feel the same as the high performance mode except using dimmer screen brightness. The battery is in fact a high end POLYMER battery instead of standard one on other laptops, it's more reliable and has longer life. 6. Asus Express Gate installed. EG let you get on internet do most stuff without booting the windows, it's Linux based os customized for Asus laptop. As advertised get connected online and start browsing the web in 8 Sec (tested, takes 6sec! ^^) 6. Elegant package make you feeling like unboxing a macbook air ^^ _____________________________________________________________________________________________________________________________ The Bad side 1. Weak microphone, I use the video chat on Skype and live messenger a lot, the microphone just doesn't useful as the one who you chat with couldn't hear any but noise from you. Disappointed. Problem Solved by bought a usb audio interface for $9.99, it work perfectly now. 2. It would be a little tough to get used to the touch pad, but in few days, you'll be OK and enjoy, still cant compare to Mac's touch pad. Overall, it's a great value to purchase this notebook, I'm happy using it everyday in school and home. everything just great. Highly recommended for student or people who love to use their laptop the way I do, Web browsing/homework/movies/Youtube/video chat/ * SU7300 core 2 duo CPU 1.3GHz * 4GB ram * 320 GB HDD * 1.3 MP Webcam (instead 0.3MP in description) * 3 cell Polymer Lithium ion * NO bluetooth","['Asus UX30', 'super thin', 'sleek outlook', 'high-end plastic', 'brushed aluminum', 'power adapter', 'crispy screen', 'Polymer battery', 'Asus Express Gate', 'elegant package', 'weak microphone', 'touch pad', 'SU7300 core 2 duo CPU', 'webcam', 'bluetooth']",0,Positive,0.7320327991853798
review_body,review_topics,review_votes,sentiment,review_helpfulness
"This computer has crashed on me several times in the 6 short months I have owned it. I have had the screen fail at random causing a manual shutdown and more recently, had the harddrive fail. ASUS customer support is awful, they just don't care/want to help. I will never support or endorse any of their products.","['ASUS computer', 'short months', 'screen fail', 'shutdown', 'harddrive fail', 'awful customer service']",0,Negative,0.26687500000000003
I expended several weeks looking for the right computer for my needs and this was the perfect laptop. I did not wanted to make the same mistake that I made the last time by buying an underpowered pc. This ASUS N61JQ-A1 has a lot of power and it is a beautiful system.  Something that I was concern about when I bough it on-line was the color. On line is described as being a dark brown. It is dark brown but it is so dark that it looks black and in addition the pattern in the design is awesome. I bough mine at Costco on-line because they offer the best return policy that I know of and they had the best price I could find. I was tented to buy the ASUS G51 which has almost the same components and in addition better resolution for a bit more money but I am glad I pick the N61JQ-A1 because of the elegant look. The G51's design is just not cut out for the work environment because of its extravagant looks. The good thing is that the screen resolution has not been an issue for me when I play some games. This is a one for all laptop because it can be used for almost everything and is a very nice machine. I hope this review helps some body to make up their mind when buying a laptop.,"['ASUS N61JQ-A1', 'dark brown', 'extravagant', 'return policy', 'ASUS G51', 'games', 'screen resolution']",0,Positive,0.687200233557159
"I am so unhappy with purchasing this laptop. It has the worse keyboard layout for arrow keys and the edit function key I have ever seen/user. It is very difficult to workwith it, you always have to look at the keyboard while typing. DONT BUY IT.",['keyboard problem'],0,Negative,0.16510000000000002
"The N61JQ-X1, simply put, is a great laptop... Pros: Blazing speed - and this only w/ 4 gig of RAM... (granted, I'm leaving an early core duo, so... it's more Honda to Porsche, not Porsche to Ferrari). Windows 7, 64 bit (I put the bar on the left, and it changes the game...) Great screen Great graphics card (high 2nd tier, but I'm not a gamer, so who cares... and directv plays great on it (just got whole home from them, and it streams my dvr). very good sound (although I don't use it much) NUMBER KEYPAD!!! I used to hate typing numbers on laptops - no more! HUGE screen - yet fairly light Not very hot- no more burned wrists (although it is quite hot back towards the screen... so watch your laps!!!) and... last... but not least!!!! IT IS CHEAP (for what it is)... I tried to buy it here, but thought about it too long, and missed the half a C-note under a G, but was still in time for the end of cashback from MS - I sure will miss that program. Cons: ASUS bloatware - easily remedied awkward placement of power plug - I like laying the laptop down on it's side - and this doesn't allow me to. as others have noted - it will be covered with fingerprints... again- who cares. Wireless N is single band (only 2.4, no 5ghz) All in all - I could not be more pleased... Granted - it's only a week in, so much left to see, but overall, I don't regret leaving my many year long, abusive relationship with D@ll... oddly enough - rhymes with h@ll!  If only my work would change too!!! -dmb",[],0,Positive,0.6167
"Asus boasts of its 24/7 tech support. Just try the number and see if you can get through. Or, if you speak English, if you can understand the person on the other end. Or if they can understand you, or simply hang up on you. My computer freezes whenever I go to device manager. It has installed multiple copies of every printer but won't let me remove them because device manager stalls. Two weeks now and I have yet to get any work done on this thing because of this issue. The seller said update the bios. But to do that, you need to download a special download manager. And to do that, you need to read Korean, Chinese or Japanese. I cannot recommend this machine or Asus.","['Asus 24/7 tech support', 'device manager', 'bios update', 'language barriers', 'machine recommendation']",0,Negative,0.53205
"I've had this laptop for over a year now. Although initially it just ran fairly hot, after about a year it started overheating regularly with any cpu-intensive game, and even with skype. It idles around 75 degrees celsius as a minimum on battery-saving mode. As of now unless I'm in a really cold room with a laptop cooling pad I can't even put it on high performance power mode without running the risk of overheating with anything more resource intensive than firefox. Also, the battery and adapter stopped working just after the warranty expired. Overall, I'm extremely disappointed. What's the point of having high-end hardware if you can't even utilize any of the power without a significant risk of overheating? Don't think I'm buying an Asus again when I save up to replace this awful laptop.",[],0,Negative,0.23725000000000002
"Great laptop has lasted me over 5 years! No issues at all and has been through windows 7, 8 and now 10. I love this machine, its powerful enough to play certain games and is very reliable.  I have used this laptop while traveling and it has yet to fail me.  Will be buying ASUS again in the future.","['over 5 year lifespan', 'Used while traveling']",0,Positive,0.595125
"This is a great laptop while it is working.  Like every other ASUS product I have owned it died just after the initial warranty ended.  I would never have bought an ASUS product again, it was given to me by the VA. I have had a high end video card, a motherboard, and another laptop, all made by ASUS, that I bought all around the same time. They all died right after the warranty(with in weeks). I have been building computers for a long time and have never had a problem with any other company(Abit, Gigabyte, MSI, ATI/AMD). If you swear by ASUS that's fine, if you don't then please don't buy this laptop or any other product made by ASUS. I hate to see people throw money away. PS every time you ship it to them you pay shipping. Sometimes they fix it sometimes they don't. It is always a waste of money.","['ASUS', 'warranty', 'motherboard', 'video card', 'computer brands']",0,Negative,0.4087
"Worst laptop ever.  I was not able to use it as a reliable computer.  For no apparent reason, I would lose the networking driver, keyboard and mouse driver; finally started to freeze and lost use of the video card.  BTW, I never used it for gaming.  It was a total waste of money. Don't consider buying this!","['worst laptop', 'networking driver', 'keyboard and mouse driver', 'video card', 'gaming']",0,Negative,0.26962500000000006
"Studied long and hard before I bought this laptop (over a year).  This was exactly what I was looking for.  With laptops, you always have a compromise ... power, weight, battery life, price, size, etc.  If any area is great, it is at the sacrifice of another.  I wanted the smallest laptop I could find (for portability) that offered the most power imaginable.  This was the first laptop with a monster i7 CPU, USB 3, under 17'",['usb 3'],0,Positive,0.542975
"Ill start with the cons first;   -relatively low resolution screen (1366x768)   -small hard drive (320gb)which is partitioned into a local os and a data segment (with a small hidden partition for recovery)   -webcam is relatively worthless   -bloatware (useless programs that come installed on the laptop)   -runs rather hot but I knew this would be the case   -short batterlife, but again, I knew this going in   -only 3 usb ports (usb 3.0 port = backwards compatible) now the pros   -awesome graphics card, the 5730, which supports directx 11, and at the given resolution it can support most games on relatively high settings. (remember, we'r talking about a laptop)   -core i7 720q; great mobile processor. very capable, its debatable whether or not your better off going with this or an good i5 processor, but it depends what your doing. since I wanted to do mobile 3d modeling and animation, I went with the quad core. the laptop is surprisingly only a fraction slower than my desktop, which is a core i7 950 overclocked w 2 gb more ram.   -usb 3.0 + card reader + hdmi + eSATA + bluetooth and more = :) I would suggest this laptop to anyone. Its fast and capable, and is a suitable solution to my needs. for a quad core processor, and a capable graphics card, most comparable laptops are hundreds more. The only things Im still unhappy with is all the bloatware; it must be newer stuff because I still cant find solid reviews on what I can delete without crippling something. Also, whatever genius decided they needed to partition the hard drive needs to be found and put on an island somewhere where he can do no more damage. with 320gb of hard drive, I would much rather prefer having it all in one place. This is of course fixable with some freeware offline, and if I had more experience with that, I would have fixed the partitions, but I dont, so I didnt. Ill probably just hook up a terabyte hard drive to the esata port eventually anyways, so im not worried. all in all, laptop is a good deal, but for the specs, there are definitely some aspects being sacrificed. (oh and I dont know why they havent figured out yet that I (and most geeks like me) have oily hands. quit making laptops shiny fingerprint magnets!) Update (7/1/2013) Its been just over 3 years since I bought this laptop. Its been a fantastic tool. I've reinstalled windows on it a handful of times, and changed out the hdd, and upgraded the ram. just a few months ago I took the whole thing apart to clean out the vents. It's a trooper and is still going strong.","['Asus K52JR-A1', 'low resolution', 'bloatware', 'graphic card', 'core i7 720q', 'usb 3.0', 'fingerprint magnet']",0,Positive,0.6804090763822307
"The only major & very important grouse for me is the way E-sata Port Implementation is done on this laptop. The E-sata port provided is Generation1(SATA1) in spite of the fact that this PM55 chipset supports 6 SATAII ports with Native Command Queuing (NCQ), Port Multiplier, bandwidth aggregation. This laptop for some stupid reason deprives the E-sata port of above important feature. I'm unable to notice my JBOD implementation with E-sata enclosure. I had to go in for Express card in spite of this laptop being in the category 'high End'. Asus.. can you tell me why when you could h'v implemented it with no extra manufacturing cost?'","['specific product name', 'hardware specifications', 'JBOD implementation']",0,Negative,0.18600000000000005
"So far computer has been good.  I wish Asus provide win7 dis for reinstall.  Running back up used up my 6 dvd disk, which is not consumer friendly at all.  This made me to mark three stars. I have not own it longer enough to give good review.  If it runs good in six month from now, I will give four stars.","['Asus', 'disappointed']",0,Positive,0.6076
"I was fairly happy with the laptop (N61JQ-A1) for about 2-3 months. The price is ok, it looks good, the perfomance is great, the image fairly clear although the sound/speakers are definitely inferior to other laptops. It was carried around only once, mostly sitting in the office and used 2-3 hours/day. Due to its weight/size it is not the most portable laptop anyway - but that's what I expected. However I would have expected the screen to last a little longer than 2-3 months. While watching news on the internet, the screen flickered a little, and then went black. Computer is still starting normally, but without the screen which makes it definitely less useful. Asus hotline hard to understand but friendly, of course unable to help and issued RMA. Will update how the repair is going.","['ASUS N61JQ-A1', 'black screen', 'portable laptop', 'Asus hotline']",0,Positive,0.6402877697841727
"I've had this laptop for just over 2 years now, and I have to say, I'm impressed. It has a couple quirks, but for what I payed for it, it's a champ, any issues I had with it I've been able to resolve myself, first off, I'll list the cons that I've run into in my 2 years of laptop ownership. CONS: 1. HEAT - This laptop is by no means a lightweight, this is a desktop replacement, boasting a beefy i7 processor that runs standard at 1.6 GHz, and goes up as needed to 2.2. That means this thing pumps out quite a bit of heat, idling usually around 60 degrees Celsius, going up to 85 under max load. That being said, the cooling system used is very efficient, as long as you keep the fan clear (easily reached through the bottom panel) and don't block the port, you won't have issues with it. Not once during the time I've had this laptop has it overheated, through basic use, through Minecraft, Mass Effect, Just Cause, and pretty much anything else I've thrown at it. 2. HARD DRIVE - Just about a year after I got the laptop, the hard drive died in a spectacular crash during use, but as a 320G drive is barely passable these days, not a big issue for me. The issue actually came up after I popped in the nice and roomy new 750GB drive, where a number of windows functions didn't appear to work. This was resolved simply by reinstalling the Intel Storage Utility, as the driver in the laptop didn't fully support drives that large. 3. BSOD - This guy had me stumped for a good long time, randomly during use, I would get a Blue Screen directed towards the USB 3.0 Driver crashing, fiddling with the bios, reformatting, and trying different drivers did nothing, so I chalked it up to a hardware issue UNTIL I discovered that the problem was easily fixable in windows settings. Turns out the 3.0 port doesn't like being put on standby to save power, so just switching all the settings in device manager to not allow windows to do that fixed all problems. So, in summary, for the cons, Keep your exhaust port clean and open, Intel Storage Utility for big drives, and power settings for the USB ports in Device Manager. Do this and you'll be as happy as a clam with this laptop. The nicest thing I note about this laptop is that it has room to grow, you don't pay through the nose up front for easy upgrades you can make later. Hard Drive? A little small, but it's a standard, just pop in a new one, takes maybe 5 minutes, same with the RAM, starts at 4, and  goes up to 8 whenever you feel like it.","['Asus laptop', 'desktop replacement', 'cooling system', 'USB 3.0', 'RAM']",0,Positive,0.6570879912214526
"Decided to pull the trigger and bought this when Amazon brought the price down to $909 + free shipping. Pros: - i7 + 5730 + 4GB of RAM + USB 3.0 for $909 is a great value - Quiet hard drive - Nice feel when typing (this is my first laptop with a chiclet style keyboard) - The dark brown cover actually looks good - Overall system performance is superb, multitasking is a breeze and never slowed down in spite having over 20 spreadsheets open, playing a bit of Zero Hour in Windows XP mode, uTorrent downloading, and Norton getting updates - Built-in glass screen protector - The range of its built-in WiFi antenna is pretty good, strong connections even if the router is in our living room and I'm using this in an upstairs bedroom. Cons: - A bit of flex on the keyboard - In spite of its multimedia bias, the speakers are woefully weak. Bought a generic version of Logitech's clip-on speakers, and it made a world of difference. - The fan on its right side seems to be continuously blowing hot air, fortunately the laptop remains pretty quiet - Had to update most of the devices on it as the drivers installed were already out of date (BIOS, Chipset, Camera, LAN, WLAN, Bluetooth, USB 3 port, ATI Catalyst, Hotkeys, HDMI Audio, etc.) What Its Missing: - A backlit keyboard, though there are hacks on the internet if you want to install one. Personally, I just bought a USB LED light. - An option for higher resolution screen as this really would benefit from at least a 1920x1080 display - An option for a 9-cell battery No other offering from the bigger name brands comes close to this much value. I customized to the same specs and they came out hundreds of dollars more.","['good value', 'quiet hard drive', 'chiclet style keyboard', 'wifi antenna', 'weak speakers', 'fan', 'backlit keyboard', 'high resolution', '9-cell battery']",0,Positive,0.6725748712127827
