all_products_href,product_title,product_rating_points,product_ratings,product_price,product_images_src,product_styles,product_description,reviews,reviewer_name,review_title,review_rating,reviewer_country_date,purchased_product,review_status,review_body,review_helpfulness
https://www.amazon.com/CHARMMODE-Jackets-Shoulder-Breasted-Overcoat/dp/B0BQ2QGPRM/ref=sr_1_19148?qid=1707044369&s=apparel&sr=1-19148,"CHARMMODE Women's Jackets Drop Shoulder Double Breasted Pocket Patched Overcoat Warm Winter Outwear Jackets (Color : Beige, Size : X-Small)",,,,,"XX-Small    
               
                                     1 option from $49.56               
   
       
      
                          
                    
    
        X-Small    
               
                                          1 option from $49.56","Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/MyLantu-Jackets-Patched-Shoulder-Drawstring/dp/B0BQ2QGQXK/ref=sr_1_19147?qid=1707044369&s=apparel&sr=1-19147,"MyLantu Women's Jackets Letter Patched Drop Shoulder Drawstring Hem Puffer Coat Jackets (Color : Apricot, Size : X-Small)",,,,,"X-Small    
               
             
   
       
                          
                    
    
        Small    
               
             
   
       
      
                          
                    
    
        Medium    
               
             
   
       
      
                          
                    
    
        Large","Super Soft, Cozy and Comfortable to Wear.     OCCASION: Classic design jackets for spring, fall and cold winter, perfect for casual wear, business, dates and parties or outdoor activities like hiking, picnicking, jogging, cycling, golf, traveling and so on.     A unique combination of performance and style that will make sure that you are fully protected from any weather conditions.     See item description below for size details. Please check your size before ordering to make sure the product will fit.",,,,,,,,,
https://www.amazon.com/CHARMMODE-Jackets-Shoulder-Breasted-Overcoat/dp/B0BQ2QSFBM/ref=sr_1_19146?qid=1707044369&s=apparel&sr=1-19146,"CHARMMODE Women's Jackets Drop Shoulder Double Breasted Pocket Patched Overcoat Warm Winter Outwear Jackets (Color : Beige, Size : Small)",,,,,,"Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/CHARMMODE-Womens-Jackets-Drawstring-Outwear/dp/B0BQ2QXXXZ/ref=sr_1_19145?qid=1707044369&s=apparel&sr=1-19145,"CHARMMODE Women's Jackets Zip Up Drawstring Hooded Puffer Coat Warm Winter Outwear Jackets (Color : Yellow, Size : X-Large)",,,,,"X-Small    
               
                                                     $104.55                      
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $104.55               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $104.55               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $104.55               
   
       
      
                          
                    
    
        X-Large    
               
                                          1 option from $104.55","Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/Jackets-Women-Shoulder-Quilted-Yellow/dp/B0BQ2R2VMZ/ref=sr_1_19144?qid=1707044369&s=apparel&sr=1-19144,"Jackets for Women - Zip Up Drop Shoulder Quilted Coat (Color : Yellow, Size : Large)",,,,,"Small    
               
                                     1 option from $91.43               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $91.43               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $91.43               
   
       
                          
                    
    
        X-Large    
               
                                     1 option from $91.43",Jackets for women     Jackets,,,,,,,,,
https://www.amazon.com/YZYEE-Jackets-Women-Hooded-Winter/dp/B0BQ2R5GMR/ref=sr_1_19143?qid=1707044369&s=apparel&sr=1-19143,"YZYEE Jackets for Women - Solid Hooded Winter Coat (Color : Black, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $70.28               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $70.28               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $70.28               
   
       
                          
                    
    
        Large    
               
                                     1 option from $70.28               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $70.28",Jackets for women     Jackets,,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Shoulder-Pocket-Overcoat/dp/B0BQ2R848R/ref=sr_1_19142?qid=1707044369&s=apparel&sr=1-19142,"JLEJIANI Jackets for Women Drop Shoulder Flap Pocket Overcoat Jackets for Women (Color : Royal Blue, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $48.15               
   
       
                          
                    
    
        Large    
               
                                     1 option from $48.15","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Spliced-Pocket/dp/B0BQ2RBD3M/ref=sr_1_19141?qid=1707044369&s=apparel&sr=1-19141,"JLEJIANI Jackets for Women Plaid Spliced Flap Pocket Coat Jackets for Women (Color : Army Green, Size : Small)",,,,,"X-Small    
               
                                     1 option from $74.79               
   
       
      
                          
                    
    
        Small    
               
                                          1 option from $74.79               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $74.79               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $74.79","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Shoulder-Pocket/dp/B0BQ2RBLL2/ref=sr_1_19140?qid=1707044369&s=apparel&sr=1-19140,"JLEJIANI Jackets for Women Drop Shoulder Flap Pocket Coat Jackets for Women (Color : Orange, Size : Large)",,,,,"X-Small    
               
                                     1 option from $44.40               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $44.40               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $44.40               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $44.40","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/CHARMMODE-Womens-Jackets-Leopard-Outwear/dp/B0BQ2RH9KQ/ref=sr_1_19136?qid=1707044369&s=apparel&sr=1-19136,"CHARMMODE Women's Jackets Leopard Print Zip Up Puffer Coat Warm Winter Outwear Jackets (Color : Multicolor, Size : Large)",,,,,"Small    
               
                                     1 option from $38.45               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $38.45               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $38.45","Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Shoulder-Corduroy-Jacket/dp/B0BQ2RHCD3/ref=sr_1_19135?qid=1707044369&s=apparel&sr=1-19135,"JLEJIANI Jackets for Women Color Block Drop Shoulder Corduroy Jacket Jackets for Women (Color : Multicolor, Size : X-Large)",,,,,"Small    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $38.03               
   
       
      
                          
                    
    
        X-Large    
               
                                          1 option from $38.03","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Waterfall-Drawstring-Overcoat/dp/B0BQ2RHG4R/ref=sr_1_19134?qid=1707044369&s=apparel&sr=1-19134,"JLEJIANI Jackets for Women Waterfall Collar Drawstring Waist Overcoat Jackets for Women (Color : Apricot, Size : Large)",,,,,"Small    
               
                                     1 option from $63.30               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $63.30               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $63.30               
   
       
                          
                    
    
        X-Large    
               
                                     1 option from $63.30","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Dalmatian-Shoulder-Jacket/dp/B0BQ2RHTLF/ref=sr_1_19133?qid=1707044369&s=apparel&sr=1-19133,"JLEJIANI Jackets for Women Dalmatian Print Drop Shoulder Teddy Jacket Jackets for Women (Color : Apricot, Size : Large)",,,,,"X-Small    
               
                                     1 option from $48.45               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $48.45               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $48.45               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $48.45","Polyester     Country as Labeled     Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/Hooded-Fleece-Quilted-Pockets-XX-Large/dp/B0BQ2RLF9W/ref=sr_1_19132?qid=1707044369&s=apparel&sr=1-19132,Women Hooded Zip Up Plaid Coat Fleece Lined Winter Loose Jacket Quilted with Pockets,,,,,,,,,,,,,,,
https://www.amazon.com/CHARMMODE-Jackets-Shoulder-Breasted-Overcoat/dp/B0BQ2RT9FT/ref=sr_1_19131?qid=1707044369&s=apparel&sr=1-19131,"CHARMMODE Women's Jackets Drop Shoulder Double Breasted Pocket Patched Overcoat Warm Winter Outwear Jackets (Color : Beige, Size : Large)",,,,,,"Super soft and comfortable to wear.     This comfortable and fashionable coat can help you resist the cold in winter. Stylish and chic design, suitable for matching with skinny jeans and boots to create a fashionable look.     Occasions: leisure, daily, family, office, work, shopping, street clothes, dating, holidays, going out at night, going out, school, outdoors, etc.     45 day return and exchange service. If you have any questions, please feel free to contact us and provide 24-hour service. Let you not worry about shopping.",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Shoulder-Leather-Jacket/dp/B0BQ2RV9X1/ref=sr_1_19130?qid=1707044369&s=apparel&sr=1-19130,"JLEJIANI Jackets for Women Drop Shoulder Leather Moto Jacket Jackets for Women (Color : Black, Size : Small)",,,,,"Small    
               
                                          1 option from $73.02               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $73.02               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $73.02","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Houndstooth-Overcoat-Without/dp/B0BQ2S1748/ref=sr_1_19129?qid=1707044369&s=apparel&sr=1-19129,"JLEJIANI Jackets for Women Houndstooth Print Cloak Sleeve Overcoat Without Belt Jackets for Women (Color : Black and White, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $61.50               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $61.50               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $61.50               
   
       
                          
                    
    
        Large    
               
                                     1 option from $61.50","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Shoulder-Zipper-Hooded/dp/B0BQ2SB5ZX/ref=sr_1_19128?qid=1707044369&s=apparel&sr=1-19128,"JLEJIANI Jackets for Women Heart Print Drop Shoulder -Ring Zipper Hooded Velvet Jacket Jackets for Women (Color : Multicolor, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $44.40               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $44.40               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $44.40               
   
       
                          
                    
    
        Large    
               
                                     1 option from $44.40","Polyester     Country as Labeled     Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Double-Breasted-Overcoat/dp/B0BQ2SGBWZ/ref=sr_1_19127?qid=1707044369&s=apparel&sr=1-19127,"JLEJIANI Jackets for Women Lapel Neck Double Breasted Overcoat Jackets for Women (Color : Green, Size : Small)",,,,,"Small    
               
                                          1 option from $86.00               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $86.00               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $86.00","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Feather-Bomber-Jacket/dp/B0BQ2SM91R/ref=sr_1_19126?qid=1707044369&s=apparel&sr=1-19126,"JLEJIANI Jackets for Women Feather Print Zip Up Bomber Jacket Jackets for Women (Color : Black, Size : Small)",,,,,"Small    
               
                                          1 option from $36.15               
   
       
                          
                    
    
        Large    
               
                                     1 option from $36.15               
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $36.15","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Hooded-Windbreaker-Jacket/dp/B0BQ2SN26X/ref=sr_1_19125?qid=1707044369&s=apparel&sr=1-19125,"JLEJIANI Jackets for Women Zip Up Hooded Windbreaker Jacket Jackets for Women (Color : Black, Size : Small)",,,,,"X-Small    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        Small    
               
                                          1 option from $42.53               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $42.53               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $42.53","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Double-Button/dp/B0BQ2SSDK2/ref=sr_1_19120?qid=1707044369&s=apparel&sr=1-19120,"JLEJIANI Jackets for Women Lapel Neck Double Button Teddy Coat Jackets for Women (Color : Camel, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $65.55               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $65.55               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $65.55","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Striped-Shoulder-Overcoat/dp/B0BQ2ST8GZ/ref=sr_1_19119?qid=1707044369&s=apparel&sr=1-19119,"JLEJIANI Jackets for Women Zebra Striped Flap Pocket Drop Shoulder Overcoat Jackets for Women (Color : Blue and White, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $55.65               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $55.65               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $55.65               
   
       
                          
                    
    
        Large    
               
                                     1 option from $55.65","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Solid-Overcoat/dp/B0BQ2TBKNZ/ref=sr_1_19118?qid=1707044369&s=apparel&sr=1-19118,"JLEJIANI Jackets for Women Solid Open Front Crop Overcoat Jackets for Women (Color : Black, Size : Small)",,,,,"X-Small    
               
                                     1 option from $34.28               
   
       
      
                          
                    
    
        Small    
               
                                          1 option from $34.28               
   
       
                          
                    
    
        Medium    
               
                                     1 option from $34.28               
   
       
      
                          
                    
    
        Large    
               
                                     1 option from $34.28","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Detail-Shoulder/dp/B0BQ2TBX1K/ref=sr_1_19117?qid=1707044369&s=apparel&sr=1-19117,"JLEJIANI Jackets for Women Flap Detail Drop Shoulder Coat Jackets for Women (Color : Apricot, Size : Large)",,,,,"X-Small    
               
                                     1 option from $53.85               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $53.85               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $53.85               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $53.85","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Sleeveless-Overcoat/dp/B0BQ2TC2NL/ref=sr_1_19116?qid=1707044369&s=apparel&sr=1-19116,"JLEJIANI Jackets for Women Plaid Lapel Neck Sleeveless Tweed Overcoat Jackets for Women (Color : Black, Size : Medium)",,,,,"X-Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $48.15               
   
       
      
                          
                    
    
        Medium    
               
                                          1 option from $48.15               
   
       
                          
                    
    
        Large    
               
                                     1 option from $48.15","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/Womens-Jackets-Jackets-Buffalo-Patched/dp/B0BQ2V12X4/ref=sr_1_19115?qid=1707044369&s=apparel&sr=1-19115,"Women's Jackets -Jackets Buffalo Plaid Print Pocket Patched Fleece Coat Women's Coats and Jackets (Color : Pink, Size : Large)",,,$47.37 ,,,Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Bomber-Jacket/dp/B0BQ2V2BC8/ref=sr_1_19114?qid=1707044369&s=apparel&sr=1-19114,"JLEJIANI Jackets for Women Solid Zip Up Bomber Jacket Jackets for Women (Color : White, Size : Medium)",,,,,"X-Small    
               
             
   
       
      
                          
                    
    
        Small    
               
             
   
       
      
                          
                    
    
        Medium    
               
             
   
       
                          
                    
    
        Large    
               
             
   
       
      
                          
                    
    
        X-Large","Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/JLEJIANI-Jackets-Women-Fuzzy-Leather/dp/B0BQ2V5FXG/ref=sr_1_19113?qid=1707044369&s=apparel&sr=1-19113,"JLEJIANI Jackets for Women Fuzzy Trim Open Front Leather Coat Jackets for Women (Color : Black, Size : Large)",,,,,"X-Small    
               
                                     1 option from $59.70               
   
       
      
                          
                    
    
        Small    
               
                                     1 option from $59.70               
   
       
      
                          
                    
    
        Medium    
               
                                     1 option from $59.70               
   
       
      
                          
                    
    
        Large    
               
                                          1 option from $59.70","Leather     Country as Labeled     Comfortable fit, easy to move     MAKE EVERY DAY BETTER: We listen to our customers' feedback and fine-tune every detail to ensure quality, fit and comfort     Matching: Fashionable and versatile, can be matched with different styles such as jeans, leggings, sweatpants, shorts, skirts, sneakers, boots, etc.     Occasion: Great for everyday wear, outdoor activities, shopping, clubs, parties, dates and travel in autumn and winter, also a great gift for family or friends",,,,,,,,,
https://www.amazon.com/LAXIR-Jackets-Jackets-Buffalo-Patched/dp/B0BQ2VGRMH/ref=sr_1_19112?qid=1707044369&s=apparel&sr=1-19112,"LAXIR Women's Jackets -Jackets Buffalo Plaid Print Pocket Patched Fleece Coat Women's Coats and Jackets (Color : Multicolor, Size : Medium)",,,$44.64 ,,,Fleece     Country as Labeled     Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/Womens-Jackets-Jackets-Buffalo-Patched/dp/B0BQ2VL11F/ref=sr_1_19111?qid=1707044369&s=apparel&sr=1-19111,"Women's Jackets -Jackets Buffalo Plaid Print Pocket Patched Fleece Coat Women's Coats and Jackets (Color : Multicolor, Size : Large)",,,$44.64 ,,,Fleece     Country as Labeled     Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/Womens-Jackets-Jackets-Belted-Velvet/dp/B0BQ2W32V1/ref=sr_1_19110?qid=1707044369&s=apparel&sr=1-19110,"Women's Jackets -Jackets Lapel Neck Belted Velvet Coat Women's Coats and Jackets (Color : Teal Blue, Size : Large)",,,$78.26 ,,"Small    
               
                                                     $78.26                      
   
       
      
                          
                    
    
        Large    
               
                                                          $78.26",Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/LAXIR-Jackets-Jackets-Buffalo-Patched/dp/B0BQ2W4NKZ/ref=sr_1_19109?qid=1707044369&s=apparel&sr=1-19109,"LAXIR Women's Jackets -Jackets Buffalo Plaid Print Pocket Patched Fleece Coat Women's Coats and Jackets (Color : Multicolor, Size : X-Small)",,,$44.64 ,,,Fleece     Country as Labeled     Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/IMEISH-Womens-Jackets-Lightweight-Fashion/dp/B0BQ2W8RYS/ref=sr_1_19108?qid=1707044369&s=apparel&sr=1-19108,"IMEISH Women's Jackets Zip Up Crop PU Moto Jacket Lightweight Fashion (Color : Black, Size : Large)",,,,,"X-Small    
               
                                                     $52.05                      
   
       
      
                          
                    
    
        Small    
               
                                                     $52.05                      
   
       
      
                          
                    
    
        Medium    
               
                                                     $52.05                      
   
       
      
                          
                    
    
        Large    
               
                                                          $52.05","Please refer to the following size before placing an order?It will arrive in your hands within 7-15 working days after purchase, and free return and exchange within 1 month.",,,,,,,,,
https://www.amazon.com/LAXIR-Jackets-Jackets-Buffalo-Patched/dp/B0BQ2WPHJX/ref=sr_1_19107?qid=1707044369&s=apparel&sr=1-19107,"LAXIR Women's Jackets -Jackets Buffalo Plaid Print Pocket Patched Fleece Coat Women's Coats and Jackets (Color : Multicolor, Size : Small)",,,$44.64 ,,,Fleece     Country as Labeled     Imported     Machine wash     Versatile match for fall and winter     Feel free to contact us with questions,,,,,,,,,
https://www.amazon.com/IMEISH-Jackets-Drawstring-Lightweight-Fashion/dp/B0BQ2WV9T3/ref=sr_1_19106?qid=1707044369&s=apparel&sr=1-19106,"IMEISH Women's Jackets Zip Up Tape Drawstring Jacket Lightweight Fashion (Color : Beige, Size : Small)",,,,,"Small    
               
                                                          $80.73                      
   
       
                          
                    
    
        Medium    
               
                                     1 option from $80.73               
   
       
      
                          
                    
    
        Large    
               
                                                     $80.73                      
   
       
      
                          
                    
    
        X-Large    
               
                                     1 option from $80.73","Please refer to the following size before placing an order?It will arrive in your hands within 7-15 working days after purchase, and free return and exchange within 1 month.",,,,,,,,,
