all_products_href,product_title,product_rating_points,product_ratings,product_price,product_images_src,product_styles,product_description,reviews,reviewer_name,review_title,review_rating,reviewer_country_date,purchased_product,review_status,review_body,review_helpfulness
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    it's a nice",Alicia,it's a nice,5.0 out of 5 stars,"Reviewed in the United States on March 2, 2015",,Verified Purchase,I brought it for my husband for his birthday and he loves it!!! it's a nice watch,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    One Star",Janice Massey,One Star,1.0 out of 5 stars,"Reviewed in the United States on June 23, 2015",,Verified Purchase,"Although the watch looks nice, it did not work at all and had to be returned.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    just as I expected",ajcox1215,just as I expected,5.0 out of 5 stars,"Reviewed in the United States on December 10, 2012",,Verified Purchase,this item was received before I expected it ... and it is exactly what I was hoping for since my son is a huge fan,One person found this helpful
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Looks great!",Cynthia Kent,Looks great!,5.0 out of 5 stars,"Reviewed in the United States on January 15, 2016",,Verified Purchase,"Bought this as a birthday gift for our son-in-law.  He loves it!
Looks great!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Awesome",dizzydaizy,Awesome,5.0 out of 5 stars,"Reviewed in the United States on April 29, 2014",,Verified Purchase,Awesome watch for an awesome price! It looks to be made very well and made my husband a very happy man!,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Great watch!",Diana May,Great watch!,5.0 out of 5 stars,"Reviewed in the United States on May 28, 2013",,Verified Purchase,"This is a great watch for any Clemson fan.  It is large enough to easily read, and a great way to show team spirit!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    Su watch",Jim vosburg,Su watch,1.0 out of 5 stars,"Reviewed in the United States on February 8, 2014",,Verified Purchase,I am a huge Su fan And I thought it would b a good way to show my support for my team,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    It broke pretty quickly after my son started wearing it",Amazon Customer,It broke pretty quickly after my son started wearing it,1.0 out of 5 stars,"Reviewed in the United States on December 15, 2015",,Verified Purchase,It broke pretty quickly after my son started wearing it.  The pin holding the band on the watch won't stay in.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Great value",Beverly Fulbright,Great value,5.0 out of 5 stars,"Reviewed in the United States on November 5, 2013",,Verified Purchase,This is a very nice looking men's watch and a great gift for a University of Virginia fan.  They will enjoy wearing it.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Father's day gift for my husband who works at U ...",T.Dixon,Father's day gift for my husband who works at U ...,5.0 out of 5 stars,"Reviewed in the United States on July 14, 2014",,Verified Purchase,Father's day gift for my husband who works at U of A.  He enjoys wearing it to church and school events.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    Watch arrived damaged.",Kimberly A Major,Watch arrived damaged.,1.0 out of 5 stars,"Reviewed in the United States on May 11, 2015",,Verified Purchase,"The watch arrived damaged. The second hand was detached from the face of the watch. Unfortunately, I had to return the watch for a full refund.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Bought for my husband",Weecie123,Bought for my husband,5.0 out of 5 stars,"Reviewed in the United States on June 11, 2014",,Verified Purchase,Bought this for my husband. He wears it evry day. It does not look cheap even though it was only 20 something dollars.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    ... to get one that worked but this one if fine and draws nice comments",CJ,... to get one that worked but this one if fine and draws nice comments,5.0 out of 5 stars,"Reviewed in the United States on February 13, 2016",,Verified Purchase,Had to get two to get one that worked but this one if fine and draws nice comments.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    couldnt be better,",Amazon Customer,"couldnt be better,",5.0 out of 5 stars,"Reviewed in the United States on December 19, 2014",,Verified Purchase,"We bought it with a 14 yr old FSU Fan in mind. And for that person and that purpose, couldnt be better,",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Good price and good quality",Sandy,Good price and good quality,5.0 out of 5 stars,"Reviewed in the United States on October 11, 2014",,Verified Purchase,"I bought this for our youngest son, and it's exactly what he wanted. Good price
and good quality. Would recommend this to others.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Son loves it.",Daniel,Son loves it.,5.0 out of 5 stars,"Reviewed in the United States on January 29, 2014",,Verified Purchase,"I got this for my son, who is an Auburn fan. He loves it and he likes the stainless steel back, and the easily adjustable band.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Hubby Loves it!",Mrs A,Hubby Loves it!,5.0 out of 5 stars,"Reviewed in the United States on March 24, 2013",,Verified Purchase,"For the price, this is a nice watch. My Georgia boy hubby loves his! Casual watch and great for date night. Still going strong several months after purchase and no defects.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Even Better in person",Angel,Even Better in person,5.0 out of 5 stars,"Reviewed in the United States on September 7, 2013",Team Name: South Carolina Fighting Gamecocks,Verified Purchase,This is a nice watch. I wasnt looking for anything fancy as my fiancee wears it to work and such. It is good quality and even nicer in person!,3 people found this helpful
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Great watch for the money",Kelly,Great watch for the money,5.0 out of 5 stars,"Reviewed in the United States on March 20, 2012",,Verified Purchase,"Nice watch face, adjustable Velcro band, but not cheap looking. Great price for a casual everyday watch. Returned two other Purdue watches which were kind of bulky looking before settling on this one. Go Boilers!!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"2.0 out of 5 stars







  
  
    Two Stars",Travis Idol,Two Stars,2.0 out of 5 stars,"Reviewed in the United States on May 14, 2015",,Verified Purchase,Poor qulaity. The hands fell loose within a year of owning it.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    He really love the watch and thanks me for he is a ...",anita fletcher,He really love the watch and thanks me for he is a ...,5.0 out of 5 stars,"Reviewed in the United States on May 4, 2015",,Verified Purchase,The game time watch was a birthday gift for a friend. He really love the watch and thanks me for he is a big UM fan,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    Arrived broken",N. Graham,Arrived broken,1.0 out of 5 stars,"Reviewed in the United States on June 20, 2015",,Verified Purchase,The watch arrived with several of the metal pieces that mark the five minutes intervals free and floating under the glass.  While the watch was actually working it is only a matter of time before they get wedged in and stop the hands from moving.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Great!!",Katie Kirchoff,Great!!,5.0 out of 5 stars,"Reviewed in the United States on November 25, 2013",,Verified Purchase,"The band isn't the nicest, but it was easy to replace. The picture does not do the face justice, it's so much nicer looking in person. He loved it!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"2.0 out of 5 stars







  
  
    Not durable",Maynut,Not durable,2.0 out of 5 stars,"Reviewed in the United States on November 3, 2018",,Verified Purchase,It wasn't very durable. It broke rather quickly.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    great watch",V. Kay Wells,great watch,5.0 out of 5 stars,"Reviewed in the United States on February 5, 2013",,Verified Purchase,"Loved the price!  Love the watch!  I bought one of these for a gift for Christmas, I wanted more but wanted to see first.  After seeing, I ordered two more.  Great gifts!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    An excellent timekeeper",Sam George,An excellent timekeeper,5.0 out of 5 stars,"Reviewed in the United States on March 27, 2015",Team Name: South Carolina Fighting Gamecocks,Verified Purchase,It is an excellent timekeeper. I have owned the watch for about two weeks and it has neither gained nor lost a perceptible amount of time in that period.,2 people found this helpful
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Dad Christmas present",Brooke,Dad Christmas present,5.0 out of 5 stars,"Reviewed in the United States on January 8, 2014",,Verified Purchase,I bought my dad this watch last year and he wore it so much he literally wore it out.  So I found it in here and bought it again.  He loves it!,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    I loved the watch",Backpacker,I loved the watch,5.0 out of 5 stars,"Reviewed in the United States on February 27, 2015",,Verified Purchase,"I changed out the band as it was too big for me, but once I got a band that I fit, I loved the watch.  The watch is very attractive!",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Team watch for man.",Abbie London,Team watch for man.,5.0 out of 5 stars,"Reviewed in the United States on November 28, 2017",,Verified Purchase,I got this watch for fathers day because he is a big fan of Clemson. He absolutely loves it.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    Had it for almost a year and it's still going strong and looks great. My husband even got a compliment on it ...",Meleah Farlow,Had it for almost a year and it's still going strong and looks great. My husband even got a compliment on it ...,5.0 out of 5 stars,"Reviewed in the United States on October 8, 2016",,Verified Purchase,Go State!  Had it for almost a year and it's still going strong and looks great. My husband even got a compliment on it just last night.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"4.0 out of 5 stars







  
  
    Four Stars",Evangelina,Four Stars,4.0 out of 5 stars,"Reviewed in the United States on January 11, 2015",,Verified Purchase,Beautiful ...,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"3.0 out of 5 stars







  
  
    Cheap",Ashley,Cheap,3.0 out of 5 stars,"Reviewed in the United States on December 6, 2017",,Verified Purchase,Broke within a week of purchase.,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"5.0 out of 5 stars







  
  
    It was a gift for my Son-In-Law and this is ...",Victoria,It was a gift for my Son-In-Law and this is ...,5.0 out of 5 stars,"Reviewed in the United States on January 16, 2016",,Verified Purchase,It was a gift for my Son-In-Law and this is the Second one he has had...Had one for MANY years and asked for another at Christmas so I think he really loves it,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"1.0 out of 5 stars







  
  
    I was eating breakfast this morning and notice the silver ...",Sportsman,I was eating breakfast this morning and notice the silver ...,1.0 out of 5 stars,"Reviewed in the United States on September 12, 2015",,Verified Purchase,"I was eating breakfast this morning and notice the silver medal round minute plate had fallen off the watch. I only had the watch little more than a month. I hadn't worn the watch but a few times. I know you get what you pay for. But at least last 6 months before falling apart. Yes, the warranty is out of the 30 days.",
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"4.0 out of 5 stars







  
  
    Four Stars",Saveth Prum,Four Stars,4.0 out of 5 stars,"Reviewed in the United States on February 19, 2015",,Verified Purchase,it was what i expected,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"4.0 out of 5 stars







  
  
    Four Stars",Dave McFarland,Four Stars,4.0 out of 5 stars,"Reviewed in the United States on February 27, 2016",,Verified Purchase,I like it!,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"4.0 out of 5 stars







  
  
    Four Stars",Nat Haskell,Four Stars,4.0 out of 5 stars,"Reviewed in the United States on March 8, 2015",Team Name: South Carolina Fighting Gamecocks,Verified Purchase,Very pleased with appearance and comfort,
https://www.amazon.com/Game-Time-COL-VET-SCA-Veteran-Watch/dp/B004OVZ6TG/ref=sr_1_17938?c=ts&keywords=Men%27s+Wrist+Watches&qid=1706783806&s=apparel&sr=1-17938&ts_id=6358540011,Game Time Men's College Veteran Series Watch,4,126 ratings,,,"1 option from
$29.95           
                             
   
         
      
                          
                  
  
    
      
    
               
                         
                                            2 options from
$29.95           
                             
   
         
                          
                  
  
    
      
    
               
                    
                                            1 option from
$29.95",,"4.0 out of 5 stars







  
  
    Item is exactly as it appears.",J. Nee,Item is exactly as it appears.,4.0 out of 5 stars,"Reviewed in the United States on July 14, 2014",,Verified Purchase,Simple watch but like the look and fit.,
