all_products_href,product_title,product_rating_points,product_ratings,product_price,product_images_src,product_styles,product_description,reviews,reviewer_name,review_title,review_rating,reviewer_country_date,purchased_product,review_status,review_body,review_helpfulness
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    outstanding running shoe in look and comfort",WILDLIFE,outstanding running shoe in look and comfort,5.0 out of 5 stars,"Reviewed in the United States on December 15, 2011",,Verified Purchase,"When I bought this pair of shoes, it really blew out my mind. You want to keep running when you are wearing them.
Then I bought a new pair with a nice look but very stiff and not comfortable for running. The back of this new shoe is not well design.",2 people found this helpful
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"1.0 out of 5 stars







  
  
    poorly made shoe",Dr. T. L. Kelly,poorly made shoe,1.0 out of 5 stars,"Reviewed in the United States on August 30, 2011",,Verified Purchase,We have purchased 2 pairs of these shoes and the first pair shoes came off after 5 days of wear and the second pair fell apart after only one day of wear.  We are very upset with the poor quality of workmanship in these shoes.  Do not buy.,3 people found this helpful
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Excelente",edison diaz,Excelente,5.0 out of 5 stars,"Reviewed in the United States on May 24, 2022",,Verified Purchase,Excelente,
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"4.0 out of 5 stars







  
  
    very nice",joe.o,very nice,4.0 out of 5 stars,"Reviewed in the United States on December 21, 2011",,Verified Purchase,I could not find this color shoes anywhere including the mall. I found them here ordered them and recived them on time. I like the shoes the only thing I found was what felt like a bubble on the inside of my LEFT shoe. I scratched it with my finger naile a few time and got ride of it. Over all I love my shoes. I would order from here again.,
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"3.0 out of 5 stars







  
  
    Colors may be different than as shown",David B,Colors may be different than as shown,3.0 out of 5 stars,"Reviewed in the United States on May 10, 2011",,Verified Purchase,"The ""throwing light"" color looks nothing like the one in the pictures.  It's more of a popsicle/optic orange. Seems to provide more even support over the entire sole of the foot than Asic Gel shoes.  Feels tight at first but loosens up quickly.  When walking quickly the sole does seem to provide a bit more forward spring assist.",
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    My husband LOVES his shoes!",Clean Beauty Mama,My husband LOVES his shoes!,5.0 out of 5 stars,"Reviewed in the United States on November 6, 2012",,Verified Purchase,My husband is thrilled with his new grey Reebok Ziggtecs! They are actually even better looking in person. They arrived quickly in perfect condition. They are sturdy and supportive. He would definitely recommend these shoes!,
https://www.amazon.com/Reebok-ZigSonic-Running-Silver-Excellent/dp/B003Z9JZ9U/ref=sr_1_4941?qid=1706933288&s=apparel&sr=1-4941,Reebok Men's ZigSonic Running Shoe,4.1,94 ratings,,https://m.media-amazon.com/images/I/91-zEEoVyOL._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Nice looking Reezig",S. Fung,Nice looking Reezig,5.0 out of 5 stars,"Reviewed in the United States on February 10, 2011",,Verified Purchase,"I want to buy a Reekzig for a long time, while I was going to buy the zig pulse II, I saw this zig sonic in Japan in December and I was wondering whether it will be available here in the US. I found some websites selling it sooner than US Amazon; however, Amazon is the only company I enjoy doing business with. Finally, it is availabe in Amazon this week. Well, the shoes are very comfortable and good looking. By the way, a lot of Reebok sales associates in Hong Kong Reebok shop wear the Reezig and they all stated that it really worked.",5 people found this helpful
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,,,,,,,,,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Five Stars",NelsonFox,Five Stars,5.0 out of 5 stars,"Reviewed in the United States on November 9, 2016",,Verified Purchase,Excellent shoes,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Great shoes",KSS,Great shoes,5.0 out of 5 stars,"Reviewed in the United States on April 22, 2013",Size: 8Color: Black/Silver,Verified Purchase,I love these shoes. Fit and feel great. Excellent arch support. They are wide enough to accomodate those with wider feet.,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
    Excelente calidad",Alejodiar,Excelente calidad,5.0 out of 5 stars,"Reviewed in the United States on August 14, 2019",,Verified Purchase,Excelente calidad,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Excellent",O. Lopez,Excellent,5.0 out of 5 stars,"Reviewed in the United States on October 19, 2013",,Verified Purchase,"It was what I expected, I think that was a great buy because the price was lower than in several shops where you can purchase",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"4.0 out of 5 stars







  
  
    Reebok runtone shoes",Steve,Reebok runtone shoes,4.0 out of 5 stars,"Reviewed in the United States on January 10, 2012",,Verified Purchase,"I am not sure how long these shoes will hold distraction but they are Very Comfortable. The feeling when I walk or run is amazing, no back or knees pane.

Update: I have these shoes for a year and have to say its started to fall a part. I did not use it  often and not heavy used. The shoes quality could be much better. Now I need to buy a new pair shoes it it will not be reebok.",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"3.0 out of 5 stars







  
  
    Not what I'd want if I was a pro runner",luckyold sun,Not what I'd want if I was a pro runner,3.0 out of 5 stars,"Reviewed in the United States on March 31, 2012",,Verified Purchase,This was pricey and yet crappy not enough comfort at all feels like space shoes lol not enough shock support for knees and ankles could do better lets say 5k not ready!!!!!,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Good Quality.",Davidius,Good Quality.,5.0 out of 5 stars,"Reviewed in the United States on March 7, 2012",,Verified Purchase,"Good product as advertised. I will buy running shoes from here again. Thanks guys.
Good product as advertised. I will buy running shoes from here again. Thanks guys.",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"4.0 out of 5 stars







  
  
    Well cushioned for front foot runners",Pramod P,Well cushioned for front foot runners,4.0 out of 5 stars,"Reviewed in the United States on October 19, 2013",,Verified Purchase,"I was looking for a shoe that gave me enough cushioning in the front & mid sole upon landing. When compared to the other Reebok series and the Nike Free Run series, this came out tops. It is not as light weight as the Nike ones but for new runners like me (started running 2 years ago & run 3 times a week on the treadmill), this is a great shoe that is light enough.

This is definitely not for those looking for shoes that simulate bare-foot running.

Great buy when under $45!",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    CONFORTABLE SHOES",Victor Hugo Zapata Andrade,CONFORTABLE SHOES,5.0 out of 5 stars,"Reviewed in the United States on December 5, 2012",,Verified Purchase,"A FEW MONTHS AGO I BOUGHT ONE OF THIS PAIRS FOR MY SISTER, AND I FOUND THAT BESIDES HAVING A GOOD PRICE THEY ARE REALLY CONFORTABLE SHOES THAT HELPS PEOPLE TO HAVE A SOFT FOOT MARK PRINT. IN OTHER WORDS ITS LIKE WALKING ON SAND BEACH WHICH MAKES YOUR FEET FEEL WAY TO HAPPY =).
NOW I BOUGHT ONE OF THESE SHOES FOR MY FARTHER (4 XMAS)... MY FATHER HAS TO USE SHOES WITH A SOFT SOLE AND FOR THIS REASON I DECIDED TO GET ONE OF THESE.
THE MATERIAL IS GOOD
DESIGN IS GOOD

OVERALL PURCHASE RATE A+++",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"4.0 out of 5 stars







  
  
    Four Stars",ve70729 freddy tovar,Four Stars,4.0 out of 5 stars,"Reviewed in the United States on November 17, 2014",,Verified Purchase,excellent,
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"3.0 out of 5 stars







  
  
    Nice, but know that they are special TONING shoes",Rob W.,"Nice, but know that they are special TONING shoes",3.0 out of 5 stars,"Reviewed in the United States on September 30, 2011",,Verified Purchase,"These shoes are very well-made, attractive, and comfortable, but I just wasn't aware that they would not feel like regular running shoes. The soles are designed with special air-filled balls intended to strengthen and tone legs. It provides a very awkward feel, and although I'm sure the are effective for their intended purpose, they would not be appropriate for my long hikes, which often takes me off-road. I returned them and will purchase traditional running shoes from Amazon instead.",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"5.0 out of 5 stars







  
  
    Superb quality for the price!",Ricardo Salvador,Superb quality for the price!,5.0 out of 5 stars,"Reviewed in the United States on February 25, 2013",Size: 8Color: Black/Silver,Verified Purchase,"Reebok still has it!!

I totally recommend this product, it's really comfortable, very light and has a nice air system.
The upper mesh for cooling comfort is a good idea but be aware, your feet will get a little wet as soon as a simple drop of water touches that mesh. Although that's not a big issue because they'll get dry within minutes.",
https://www.amazon.com/Reebok-RunTone-Toning-Silver-Throwing/dp/B0044DF0JU/ref=sr_1_4940?qid=1706933288&s=apparel&sr=1-4940,Reebok Men's RunTone Prime Toning Shoe,3.1,16 ratings,,https://m.media-amazon.com/images/I/91qj3V7E29L._AC_SY575_.jpg,,,"2.0 out of 5 stars







  
  
    Didn’t last",Amazon Customer,Didn’t last,2.0 out of 5 stars,"Reviewed in the United States on May 25, 2019",,Verified Purchase,Didn’t last,
https://www.amazon.com/Reebok-RUNTONE-Motive-M-White-Silver/dp/B004IPQ3MW/ref=sr_1_4939?qid=1706933288&s=apparel&sr=1-4939,Reebok Men's RunTone Motive-M,3.7,12 ratings,,https://m.media-amazon.com/images/I/81jEjFgqmuL._AC_SX575_.jpg,,,,,,,,,,,
https://www.amazon.com/Organic-Essential-officinalis-NHR-Oils/dp/B0052WONTA/ref=sr_1_4938?qid=1706933288&s=apparel&sr=1-4938,Organic Sage Essential Oil Common/Strong (Salvia officinalis) (50ml) by NHR Organic Oils,,,$24.05 ,,,,,,,,,,,,
https://www.amazon.com/Organic-Essential-officinalis-NHR-Oils/dp/B0052WONY0/ref=sr_1_4937?qid=1706933288&s=apparel&sr=1-4937,Organic Sage Essential Oil Common/Strong (Salvia officinalis) () by NHR Organic Oils,,,$267.98 ,,,,,,,,,,,,
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,,,,,,,,,
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"4.0 out of 5 stars







  
  
    Super light!",Sunset76,Super light!,4.0 out of 5 stars,"Reviewed in the United States on July 6, 2012",,Verified Purchase,"I bought these shoes on a whim having never owned a pair of saucony shoes. I have to say they are very comfortable,very lightweight and very breathable. I would definitely buy these again.",3 people found this helpful
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    so comfy",robert shearer,so comfy,5.0 out of 5 stars,"Reviewed in the United States on December 4, 2012",,Verified Purchase,"I try these on at a Sacony store in New Jersey and they felt like slippers, i Just love them feel great on my feet one of the best sneakers i have , my wife also got a pair she feel the same as i do, she could only wear Sacony sneakers she always has problems with any other sneaker",One person found this helpful
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Solid running shoes",M. COKER,Solid running shoes,5.0 out of 5 stars,"Reviewed in the United States on July 11, 2013",,Verified Purchase,Shoes fir perfect and are very light.  They breath very well and the toe box gives just enough room without causing your toes to slide around.,
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"4.0 out of 5 stars







  
  
    Good running shoe, comfortable",John Smeton,"Good running shoe, comfortable",4.0 out of 5 stars,"Reviewed in the United States on April 7, 2013",,Verified Purchase,"I like this shoe because its a  great running shoe, not bulky or anything, shows off my calves well the way they're built.  It seems a little bit small and I got wear a 12-13 , depending on the company, and these are 13's",
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Great look. great feel, great price!","Ranger, Texas Walker","Great look. great feel, great price!",5.0 out of 5 stars,"Reviewed in the United States on April 5, 2013",Size: 8.5Color: Navy/Grey,Verified Purchase,"This is the first pair of shoes in recent memory that I have gotten NUMEROUS unsolicited compliments on. ""Hey, I really like those shoes!"" says a co-worker. They feel great; really light and flexible, yet cushy. Saucony is my new favorite brand of running shoes.",
https://www.amazon.com/Saucony-Mens-Grid-Lightspeed-Navy/dp/B0058XOTSI/ref=sr_1_4936?qid=1706933288&s=apparel&sr=1-4936,Saucony Men's Grid Lightspeed Running Shoe,4.8,8 ratings,,https://m.media-amazon.com/images/I/71LUkI9zOXL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Comfortable and lightweight",Mike L.,Comfortable and lightweight,5.0 out of 5 stars,"Reviewed in the United States on January 16, 2013",,Verified Purchase,"Title says it all. These shoes are super comfy and don't weight much. They do have a good amount of cushioning, but I have also been running in Kinvaras for the last three years, so if you are used to some modern running shoes, I guess these might feel like there is not much there. I find myself using these for the rare treadmill run, exercising in the gym, leg strengthening and physical therapy exercises, and just walking around. Love 'em.",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,,,,,,,,,
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Excellent for running but need half size up",Gabriel Young,Excellent for running but need half size up,5.0 out of 5 stars,"Reviewed in the United States on August 12, 2012",,,"I run about 20 miles a week and am always looking for a comfortable running shoe. The Saucony Grid Crossfire feels great and the mesh allows my feet to breathe. They are very soft all over yet incredibly light even thought it's not a minimalist shoe.

The only thing to watch out for is that Saucony generally has a narrow toe box, the Grid Crossfire included. I needed to buy a half size up for them to fit comfortably.",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Good Short Distance Running Shoe",Jo,Good Short Distance Running Shoe,5.0 out of 5 stars,"Reviewed in the United States on February 26, 2013",,Verified Purchase,"These are good shoes, with a slight heal raise (5mm, I believe) which are great for 3-5 miles runs. I use them to run in the early mornings, to give me a little extra heal comfort for my feet and legs, and reduce a little of the leg fatigue, which makes it easier on the rest of my day. These would also be good for transitioning to a zero drop runinng shoe.",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Excellent Quality Shoes; Seller Shipped Item In A Timely Manner",Thomas Baragona,Excellent Quality Shoes; Seller Shipped Item In A Timely Manner,5.0 out of 5 stars,"Reviewed in the United States on July 24, 2014",,Verified Purchase,"I wore these shoes for more than 7 months before completely wearing down the tread on the bottoms of each shoe. They are very comfortable, durable and suitable for vigorous exercise (if desired, obviously) based on my experience with them. I liked this pair so much that I bought an identical pear (except they were a different color) and wore those for another 7 months-or-so. I highly recommend these shoes, and the seller ships items promptly.",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"3.0 out of 5 stars







  
  
    Smaller Size...",m.ozbil,Smaller Size...,3.0 out of 5 stars,"Reviewed in the United States on January 31, 2013",Size: 7.5Color: Black/Red,Verified Purchase,"This shoe has smaller inside than your regular sneakers (maybe because of the insole that comes inside), so be careful you can order maybe one size bigger than your regular sneakers. Otherwise, it looks good, I cant tell too much about its durability as I recently purchased.",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"5.0 out of 5 stars







  
  
    Saucony Shoes GREAT",M. Sosebee,Saucony Shoes GREAT,5.0 out of 5 stars,"Reviewed in the United States on June 23, 2012",,Verified Purchase,"I have problems with my hip for years.  Wearing shoes that weigh very much is awful. Especially when you are walking, its like having leg weights on.  Not only are these shoes the lightest I have ever found, but the best quality and support.  Yes, they may cost a bit more but when you have something on your feet for hours on end its more than worth it. They give great support and yet its hard to tell you even have shoes on. I am looking forward to getting some miles on these shoes.. Love em...

I have had these shows now for some time.  Well, last year I couldn't mow my own lawn.  This year I can. And you know, when you mow with a push mower your doing a lot of walking.  So I decided what the heck  I might as well be comfortable while I am mowing. OMG. These things are GREAT.  I have mowed my lawn ALL summer and a couple others as well.  I wash them in the dryer and put them out in the sun to dry.  Im sure I could get them a little cleaner but why, im mowing more grass.  I LOVE THESE SHOWS..They are SO comfortable and especially for those with bad backs and hips.  THEY ARE GREAT  THANK YOU..",
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"4.0 out of 5 stars







  
  
    awsome shoe",Ron H.,awsome shoe,4.0 out of 5 stars,"Reviewed in the United States on July 1, 2016",,Verified Purchase,fits perfect,
https://www.amazon.com/Saucony-Mens-Grid-Crossfire-Black/dp/B0058XP162/ref=sr_1_4935?qid=1706933288&s=apparel&sr=1-4935,Saucony Men's Grid Crossfire-M,4,7 ratings,,https://m.media-amazon.com/images/I/81nKCrwi-xL._AC_SX575_.jpg,,,"4.0 out of 5 stars







  
  
    Damn nice",Darren pate,Damn nice,4.0 out of 5 stars,"Reviewed in the United States on March 30, 2021",,Verified Purchase,All good i love the fit and the colors of these shoes,
https://www.amazon.com/NIKE-Womens-Black-White-443816-001/dp/B0059D11PG/ref=sr_1_4934?qid=1706933288&s=apparel&sr=1-4934,Nike Womens Free Run+2 Black White 443816-001 (10),,,,https://m.media-amazon.com/images/I/71assV2SF2L._AC_SY625_.jpg,,,,,,,,,,,
https://www.amazon.com/PUMA-Complete-Sprint-Running-Spikes/dp/B0060TIC00/ref=sr_1_4933?qid=1706933288&s=apparel&sr=1-4933,PUMA Complete TFX Sprint 3 Running Spikes,4,1 rating,,https://m.media-amazon.com/images/I/81kes-KR82L._AC_SX575_.jpg,,,,,,,,,,,
https://www.amazon.com/Saucony-Grid-Fiya-M-Black-White/dp/B006NZHTHI/ref=sr_1_4932?qid=1706933288&s=apparel&sr=1-4932,Saucony Men's Grid Fiya-M,4,4 ratings,,https://m.media-amazon.com/images/I/71QqCFLjYBL._AC_SX625_.jpg,,,,,,,,,,,
https://www.amazon.com/Saucony-Grid-Fiya-M-Black-White/dp/B006NZHTHI/ref=sr_1_4932?qid=1706933288&s=apparel&sr=1-4932,Saucony Men's Grid Fiya-M,4,4 ratings,,https://m.media-amazon.com/images/I/71QqCFLjYBL._AC_SX625_.jpg,,,"5.0 out of 5 stars







  
  
    Best running shoe no one knows about",cinco2u,Best running shoe no one knows about,5.0 out of 5 stars,"Reviewed in the United States on November 4, 2012",,,"I run in the Asics Hyper Speed, the greatest all around road shoe ever made.  I have been looking for an additional road shoe with a similar low heel to toe ratio with a bit more cushioning for long runs as well as recovery runs.  I've tried the Brooks Pure Connect, Asics Gel Lyte33, and the Saucony Kinvara.  All of them showed great potential but didn't work out for one reason or another.  I stumbled across the Grid Fiya by accident at Shoe Carnival and loved it instantly.  I immediately looked it up online and ordered it in black.  It has a lower heel to toe drop than the Gel Lyte33 at only 4mm.  It's also wider than both the Pure Connect and Gel Lyte  and a bit lower to the ground than the Kinvara.  It provides all the protection and feel for the ground I was looking for.  The only drawbacks are some cheaper material around the Saucony logo on the upper and it also weighs a little more at just under 10 oz. for a men's size 9.  If Saucony would upgrade the upper material and make this shoe as light as those I mentioned, this would be the best ""protective"" minimal road shoe out there.  As for me, it's the best available option for my rotation with the Hyper Speed and the best road shoe for the money.",3 people found this helpful
https://www.amazon.com/Saucony-Grid-Fiya-M-Black-White/dp/B006NZHTHI/ref=sr_1_4932?qid=1706933288&s=apparel&sr=1-4932,Saucony Men's Grid Fiya-M,4,4 ratings,,https://m.media-amazon.com/images/I/71QqCFLjYBL._AC_SX625_.jpg,,,"5.0 out of 5 stars







  
  
    Saucony delivers again.",JeffChris65,Saucony delivers again.,5.0 out of 5 stars,"Reviewed in the United States on March 12, 2013",,Verified Purchase,"I loved the last pair of running shoes from Saucony.  They were durable, light and comfortable.  This pair is no exception.",
https://www.amazon.com/Saucony-Grid-Fiya-M-Black-White/dp/B006NZHTHI/ref=sr_1_4932?qid=1706933288&s=apparel&sr=1-4932,Saucony Men's Grid Fiya-M,4,4 ratings,,https://m.media-amazon.com/images/I/71QqCFLjYBL._AC_SX625_.jpg,,,"3.0 out of 5 stars







  
  
    Eh",Teresa Arthur,Eh,3.0 out of 5 stars,"Reviewed in the United States on February 18, 2013",,Verified Purchase,I bought this for my husband and he would tell you that the shoe is very comfortable but it is not a hard-core running or training shoe.,
